tconst,primaryTitle,seasonNumber,numVotes,averageRating,ranking
tt1327801,Glee,2,33634,8.2,202
tt9304350,Fruits Basket,3,4997,9.3,203
tt4955642,The Good Place,4,30884,8.2,204
tt0460649,How I Met Your Mother,6,83465,8.1,205
tt3398540,Haikyu!!,1,13496,8.5,206
tt2467372,Brooklyn Nine-Nine,7,33412,8.2,207
tt0386676,The Office,9,112822,8.1,208
tt13660938,Bad Buddy,1,8460,8.7,209
tt0264235,Curb Your Enthusiasm,2,19334,8.3,210
tt2575988,Silicon Valley,2,18635,8.4,211
tt1759761,Veep,5,10171,8.6,212
tt0285403,Scrubs,1,38376,8.2,213
tt1831164,Leyla and Mecnun,2,10985,8.6,214
tt5788792,The Marvelous Mrs. Maisel,3,14241,8.4,215
tt10850932,Crash Landing on You,1,8494,8.7,216
tt8879940,Mythic Quest,1,17122,8.4,217
tt1219024,Castle,2,33023,8.2,218
tt1219024,Castle,6,26899,8.2,219
tt0081912,Only Fools and Horses,6,5206,9.1,220
tt13406094,The White Lotus,2,28361,8.2,221
tt4343334,For My Son,1,8133,8.7,222
tt7767422,Sex Education,2,38845,8.2,223
tt0988818,Gintama,1,64308,8.1,224
tt2467372,Brooklyn Nine-Nine,4,59983,8.1,225
tt0264235,Curb Your Enthusiasm,9,14683,8.4,226
tt1312171,The Umbrella Academy,1,51813,8.1,227
tt0460649,How I Met Your Mother,7,85589,8.1,228
tt5712554,The Grand Tour,1,32758,8.2,229
tt4742876,TVF Pitchers,1,5436,9.0,230
tt1632701,Suits,9,13848,8.4,231
tt0898266,The Big Bang Theory,4,88557,8.1,232
tt2861424,Rick and Morty,6,56798,8.1,233
tt5897304,Mob Psycho 100,3,9327,8.6,234
tt2297757,Nathan for You,3,6551,8.9,235
tt9140342,It's a Sin,1,6976,8.8,236
tt1442437,Modern Family,6,53085,8.1,237
tt1831164,Leyla and Mecnun,1,8112,8.7,238
tt1266020,Parks and Recreation,5,45983,8.1,239
tt13706018,Spy x Family,1,29771,8.2,240
tt0121955,South Park,4,46825,8.1,241
tt0312172,Monk,8,17745,8.3,242
tt9544034,The Family Man,1,13995,8.4,243
tt4202274,The Filthy Frank Show,6,4035,9.4,244
tt0898266,The Big Bang Theory,1,83684,8.1,245
tt0285403,Scrubs,4,26163,8.2,246
tt2575988,Silicon Valley,1,19905,8.3,247
tt0106004,Frasier,4,21293,8.2,248
tt0264235,Curb Your Enthusiasm,3,17333,8.3,249
tt1492966,Louie,4,10745,8.5,250
tt0072562,Saturday Night Live,27,1828,6.0,21927
tt0397306,American Dad!,12,9563,6.9,21928
tt1361839,Sons of Tucson,1,876,4.6,21929
tt0397306,American Dad!,16,6523,6.8,21930
tt0103569,The Tonight Show with Jay Leno,14,836,4.5,21931
tt0106053,Late Show with David Letterman,,2847,6.4,21932
tt1352421,Natsume's Book of Friends,3,791,4.3,21933
tt0053479,The Andy Griffith Show,6,6039,6.8,21934
tt13798316,Night Court,1,3597,6.5,21935
tt1352421,Natsume's Book of Friends,2,849,4.5,21936
tt7689460,Our Cartoon President,1,2230,6.1,21937
tt0086815,Thomas & Friends,11,1493,5.6,21938
tt9612516,Space Force,1,22074,7.0,21939
tt6064882,Room 104,4,1840,5.9,21940
tt1195935,The Cleveland Show,3,4683,6.7,21941
tt0094512,Monsters,2,2311,6.2,21942
tt0320037,Jimmy Kimmel Live!,4,1205,5.3,21943
tt0857277,Back at the Barnyard,1,2401,6.2,21944
tt0096708,Tales from the Crypt,2,19999,7.0,21945
tt6064882,Room 104,2,3820,6.5,21946
tt14183324,Askin Tarifi,1,506,2.6,21947
tt3697842,The Late Show with Stephen Colbert,5,3677,6.5,21948
tt0362153,The Simple Life,3,783,4.2,21949
tt0202197,Wild Angel,1,2545,6.2,21950
tt5707802,Dear White People,4,1113,5.1,21951
tt3444938,The Tonight Show Starring Jimmy Fallon,2,5193,6.7,21952
tt11281876,My Little Pony: Pony Life,1,769,4.1,21953
tt1372153,The Nutshack,2,1921,5.9,21954
tt0154061,CatDog,2,2366,6.1,21955
