tconst,primaryTitle,seriesName,seasonNumber,episodeNumber,averageRating,numVotes,ranking
tt26420417,Oath,Vinland Saga,2,9,9.6,3931,146
tt3865220,Venom of the Red Lotus,The Legend of Korra,3,13,9.6,3921,147
tt14607194,The Endings,Castlevania,4,9,9.7,3304,148
tt15496430,When These Walls Come Tumbling Down,Arcane,1,6,9.2,12705,149
tt5443910,Sworn Enemy,Gintama,4,40,9.8,2806,150
tt15496436,The Boy Savior,Arcane,1,7,9.2,12135,151
tt15496432,Oil and Water,Arcane,1,8,9.2,11737,152
tt1044632,Ikitai to Ie! Oretachi wa Nakama Da!!,One Piece,1,278,9.7,3171,153
tt27589543,Two Paths,Vinland Saga,2,23,9.7,3161,154
tt1675927,Tobira no mukougawa,Fullmetal Alchemist: Brotherhood,1,63,9.6,3667,155
tt2825724,To You， in 2000 Years: The Fall of Shiganshina， Part 1,Attack on Titan,1,1,9.1,23570,156
tt4575574,A Tale of Two Stans,Gravity Falls,2,12,9.6,3582,157
tt14442438,The Moment of Conclusion! Oden vs. Kaido!,One Piece,1,972,9.5,4272,158
tt1806725,Hi o mo Yaki Tsukusu Chikara: Akainu Hijou no Tsuigeki,One Piece,1,482,9.6,3540,159
tt6542604,The Old Sugarman Place,BoJack Horseman,4,2,9.3,6841,160
tt4835748,Escape from L.A.,BoJack Horseman,2,11,9.3,6839,161
tt3686592,Skips' Story,Regular Show,5,22,9.6,3450,162
tt14132834,Roger's Wish! A New Journey!,One Piece,1,966,9.5,4082,163
tt2268126,Beginnings， Part 2,The Legend of Korra,2,8,9.5,4052,164
tt0768678,The Luck of the Fryrish,Futurama,3,10,9.4,5004,165
tt14778798,The Worst Generation Charges in! The Battle of the Stormy Sea,One Piece,1,978,9.5,4030,166
tt2087629,Auld Acquaintance,Young Justice,1,26,9.6,3383,167
tt14017100,Faraway Future,Black Clover,4,16,9.7,2900,168
tt0701122,Homer's Enemy,The Simpsons,8,23,9.3,6374,169
tt14132844,Devoting His Life! Roger's Adventure,One Piece,1,967,9.5,3927,170
tt0618980,The Real Folk Blues: Part 2,Cowboy Bebop,1,26,9.5,3883,171
tt21480058,Surpass the Emperor of the Sea! Luffy Strikes Back with an Iron Fist!,One Piece,1,1028,9.6,3274,172
tt14571516,The Sea Is For Pirates! Raid! To Onigashima,One Piece,1,977,9.5,3861,173
tt3104218,Female Titan: The 57th Expedition Beyond the Walls， Part 1,Attack on Titan,1,17,9.1,14449,174
tt8543956,Reply,Attack on Titan,3,5,9.1,14386,175
tt3134450,Erwin Smith: The 57th Expedition Beyond the Walls， Part 4,Attack on Titan,1,20,9.1,14109,176
tt16152400,Overwhelming Strength! The Straw Hats Come Together!,One Piece,1,1000,9.4,4638,177
tt6381876,Meet the Seer,Regular Show,8,25,9.6,3214,178
tt1132642,The Day of Black Sun， Part 2: The Eclipse,Avatar: The Last Airbender,3,11,9.4,4636,179
tt6941178,Shoto Todoroki: Origin,My Hero Academia,2,10,9.6,3204,180
tt2728496,Endgame,Young Justice,2,20,9.6,3186,181
tt1055053,Arigatou Merry! Yuki ni Kemuru Wakare no Umi,One Piece,1,312,9.6,3108,182
tt14087426,Kyômei,Boruto: Naruto Next Generations,1,189,9.5,3637,183
tt0705971,The Return of the Fellowship of the Ring to the Two Towers,South Park,6,13,9.3,5580,184
tt13971296,Brave Volunteers,Attack on Titan,4,9,9.0,27065,185
tt2246005,Eggscellent,Regular Show,3,17,9.5,3546,186
tt28069671,A Connected Bond: Daybreak and First Light,Demon Slayer: Kimetsu no Yaiba,3,11,9.5,3504,187
tt1484138,Death of the Undying,Fullmetal Alchemist: Brotherhood,1,19,9.5,3486,188
tt10655696,Star Mort Rickturn of the Jerri,Rick and Morty,4,10,9.1,10806,189
tt7690818,The Trust,The Heroes,1,13,9.0,22776,190
tt2401584,I Remember You,Adventure Time,4,25,9.6,2950,191
tt11411938,Finally Clashing! The Ferocious Luffy vs. Kaido!,One Piece,1,914,9.6,2928,192
tt0516780,The Siege of the North， Part 1,Avatar: The Last Airbender,1,19,9.3,5100,193
tt18211918,Thaw,Attack on Titan,4,22,9.0,20301,194
tt2005616,Meanwhile,Futurama,10,13,9.4,4056,195
tt27488513,Pain,Vinland Saga,2,20,9.7,2526,196
tt12650854,My Moon My Man,Cyberpunk: Edgerunners,1,10,9.3,4983,197
tt13942968,Oden's Determination! Whitebeard's Trials!,One Piece,1,963,9.4,3980,198
tt1054352,Kobushi ni Kometa Omoi! Luffy Konshin no Gatling,One Piece,1,309,9.6,2846,199
tt13625562,To You， Someday,Jujutsu Kaisen,1,12,9.4,3961,200
tt22050490,The Conclusion! Luffy's Accelerating Fist of the Supreme King,One Piece,1,1033,9.6,2817,201
tt5812092,Rigby's Graduation Day Special,Regular Show,7,36,9.5,3275,202
tt2414266,Condition × and × Condition,Hunter x Hunter,1,47,9.6,2800,203
tt11028156,The Face of Depression,BoJack Horseman,6,7,9.3,4778,204
tt5107700,Weirdmageddon: Part 1,Gravity Falls,2,18,9.5,3235,205
tt26432195,Way Home,Vinland Saga,2,17,9.6,2783,206
tt6381880,Cheer Up Pops,Regular Show,8,26,9.5,3221,207
tt5326246,Gear Fourth! Kyoui no Bounce Man!,One Piece,1,726,9.6,2768,208
tt3333832,Meeseeks and Destroy,Rick and Morty,1,5,9.0,16152,209
tt3333834,Rick Potion #9,Rick and Morty,1,6,9.0,15935,210
tt4206538,The Real Thomas,Regular Show,6,8,9.5,3191,211
tt4659842,Brilliant Century Duck Crisis Special,Regular Show,6,26,9.5,3178,212
tt0775583,The Tales of Ba Sing Se,Avatar: The Last Airbender,2,15,9.2,6052,213
tt13796606,Love Me Down to My Blood and Guts,Re: Zero， Starting Life in Another World,2,23,9.6,2731,214
tt6174620,No Train No Gain,Regular Show,8,22,9.5,3164,215
tt0701298,You Only Move Twice,The Simpsons,8,2,9.2,6015,216
