tconst,primaryTitle,seriesName,seasonNumber,episodeNumber,averageRating,numVotes,ranking
tt22780174,Snatch Game,Drag Race Italia,2,3,8.4,290,186
tt8080272,Handmaids to Kitty Girls,RuPaul's Drag Race All Stars,3,6,8.3,409,187
tt1870751,Jocks in Frocks,RuPaul's Drag Race,3,12,8.4,286,188
tt18286548,Menzeses,RuPaul's Drag Race,14,9,8.2,652,189
tt0755930,Episode dated 24 March 1995,What's the Bet?,,,9.8,55,190
tt15721564,Ghostship Glamour,The Boulet Brothers' Dragula,4,5,8.7,147,191
tt4950200,The Pie Whisperer,Taskmaster,1,2,8.4,267,192
tt3500832,Scream Queens,RuPaul's Drag Race,6,3,8.3,364,193
tt6870658,Your Pilot's on Fire,RuPaul's Drag Race,9,9,8.3,362,194
tt26927973,Meet the Queens,Drag Race España,3,0,8.6,168,195
tt5613706,It's Psychological Warfare,Survivor,32,9,8.6,167,196
tt8274142,The Last Ball on Earth,RuPaul's Drag Race,10,4,8.3,348,197
tt23734252,Grande Finale,RuPaul's Drag Race UK,4,10,8.4,254,198
tt4539302,Keeping It 100,RuPaul's Drag Race,8,1,8.3,346,199
tt4950210,The Poet and the Egg,Taskmaster,1,3,8.4,253,200
tt15156976,La coronación,Drag Race España,1,10,8.4,253,200
tt8047792,OLLIE,Taskmaster,7,4,8.5,197,202
tt2721560,Black Swan: Why It Gotta Be Black?,RuPaul's Drag Race,5,4,8.3,337,203
tt0761444,Girls Gone Wilder,Survivor,6,7,8.4,245,204
tt6397400,Tony Three Pies,Taskmaster,4,8,8.5,194,205
tt4599736,Snatch Game,RuPaul's Drag Race,7,7,8.3,330,206
tt5531294,Bitch Perfect,RuPaul's Drag Race,8,2,8.3,328,207
tt2758136,Scent of a Drag Queen,RuPaul's Drag Race,5,8,8.3,322,208
tt1256396,Nothing Tastes Better Than Five Hundred Dollars,Survivor,17,9,8.4,238,209
tt21933734,Grand Finale,RuPaul's Drag Race Down Under,2,8,8.4,236,210
tt22084588,Dungeons and Drag Queens Two: Into the Underdark,The Boulet Brothers' Dragula: Titans,1,4,8.9,103,211
tt3401122,Hot Girl with a Grudge,Survivor,28,1,8.4,232,212
tt0761469,Trial by Fire,Survivor,2,6,8.4,231,213
tt21411056,A Bottomless Brunch,RuPaul's Drag Race Down Under,2,3,8.2,465,214
tt2815082,Super Troopers,RuPaul's Drag Race,5,10,8.3,308,215
tt14726220,Meet the Queens,RuPaul's Drag Race All Stars,6,0,8.3,305,216
tt0761418,Swimming with Sharks,Survivor,7,10,8.4,228,217
tt0761408,The Ultimate Shock,Survivor,10,14,8.4,227,218
tt0761414,Me and My Snake,Survivor,7,6,8.4,225,219
tt21193264,The Grand Finale,Drag Race France,1,8,8.4,224,220
tt9346392,I'm the Puppet Master,Survivor,38,7,8.3,295,221
tt22084590,Zombie Prom,The Boulet Brothers' Dragula: Titans,1,5,8.9,99,222
tt9646862,Good God Girl， Get Out,RuPaul's Drag Race,11,2,8.2,426,223
tt1204995,If It Smells Like a Rat， Give It Cheese,Survivor,16,13,8.6,146,224
tt20852106,Total Ru-quest Live,RuPaul's Drag Race All Stars,7,6,8.1,734,225
tt2504720,Little Miss Perfect,Survivor,25,9,8.4,209,226
tt1204992,I Promise...,Survivor,16,10,8.6,142,227
tt2750696,Persona Non Grata,Survivor,26,5,8.5,169,228
tt20852116,Santa's School for Girls,RuPaul's Drag Race All Stars,7,8,8.1,703,229
tt7401270,10s Across the Board,RuPaul's Drag Race,10,1,8.2,391,230
tt22014338,Meet the Queens,RuPaul's Drag Race UK,4,0,8.5,168,231
tt16114214,Killer Clowns,The Boulet Brothers' Dragula,4,8,8.8,107,232
tt6397394,Hollowing Out a Baguette,Taskmaster,4,3,8.4,206,233
tt10278526,Grand Finale,RuPaul's Drag Race,11,14,8.2,385,234
tt5056398,Survivor MacGyver,Survivor,31,2,8.4,204,235
tt17002148,Global Glamazons,RuPaul's Drag Race UK vs the World,1,1,8.1,670,236
tt8047798,The Perfect Stuff,Taskmaster,7,7,8.4,202,237
tt9346414,Awkward,Survivor,38,11,8.3,262,238
