tconst,primaryTitle,seasonNumber,numVotes,averageRating,ranking
tt0068098,M*A*S*H,6,11400,7.7,234
tt8062474,21 Sarfarosh Saragarhi 1897,1,8,9.2,235
tt0086659,'Allo 'Allo!,7,1608,7.7,236
tt15318952,The Exodite,1,20,8.3,237
tt0157239,Piece of Cake,1,142,7.8,238
tt0439358,Diversant,1,45,8.0,239
tt5044094,Faith and Conspiracy,1,6,9.5,240
tt2731350,History Specials,,38,8.0,241
tt0397778,The Eagle of the Ninth,1,45,8.0,242
tt0120926,Battlefield,2,15,8.4,243
tt7174736,Combat Ships,1,84,7.8,244
tt1473275,Ryômaden,1,9,8.8,245
tt12274782,Diversant 3: Krym,1,20,8.2,246
tt7286962,Isimsizler,2,6,9.3,247
tt0250167,Navy Log,3,30,8.0,248
tt26605367,Black Hearts,1,77,7.8,249
tt5730102,Hell Below,3,56,7.9,250
tt3156868,D-Day: The Last Heroes,1,20,7.5,336
tt3901456,Doomsday: World War I,1,62,7.6,337
tt0910586,About Us,,11,7.3,338
tt1417761,Unsolved Mysteries of World War II,1,17,7.4,339
tt1698245,Miris kise na Balkanu,1,48,7.6,340
tt0088479,Anzacs,,6,6.8,341
tt3325692,Nazi Mega Weapons,,6,6.8,341
tt0131169,Hitler's Generals,2,86,7.7,343
tt0492508,Battle of the Atlantic,1,49,7.6,344
tt0810497,Heavy Metal,1,13,7.3,345
tt2039462,Back from the Dead,1,21,7.4,346
tt0094451,The Dirty Dozen,1,11,7.2,347
tt0421092,BattleField Detectives,2,50,7.6,348
tt0092712,By the Sword Divided,1,69,7.6,349
tt7962956,Al Helmeya Nights,4,6,6.6,350
tt5730102,Hell Below,1,151,7.7,351
tt4360400,Air Warriors,3,31,7.5,352
tt0126758,Spyforce,1,9,6.9,353
tt1185446,Apostol,1,12,7.1,354
tt0159164,A Family at War,3,191,7.7,355
tt10234210,Nazi Megastructures Russia's War,1,30,7.5,356
tt10138386,Ludzie i bogowie,1,50,7.6,357
tt18923648,Abandonados,1,8,6.7,358
tt0354333,Secrets of the Dead,12,352,7.7,359
tt0164305,Wings,2,98,7.6,360
tt0165006,Crusade in Europe,1,12,7.0,361
tt0421092,BattleField Detectives,4,28,7.4,362
tt8561666,Apocalypse Never-Ending War 1918-1926,1,80,7.6,363
tt0081443,A Rumor of War,1,6,6.2,364
tt0115097,Andersonville,1,22,7.3,365
tt0069617,Någonstans i Sverige,1,7,6.4,366
tt0262960,Great Military Blunders,1,34,7.4,367
tt0172018,Kolumbowie,1,41,7.5,368
tt1999065,The Neighbourhood's Gate,7,5,5.8,369
tt9657586,Nazi Megastructures: America's War,1,12,6.9,370
tt1829891,Combat Hospital,1,526,7.7,371
tt0328731,Die Abenteuer des braven Soldaten Schwejk,1,14,7.0,372
tt0902116,Pod livnem pul,1,10,6.7,373
tt5620048,Dead Hand,1,93,7.6,374
tt0083501,We'll Meet Again,1,126,7.6,375
tt12632132,Uyanis: Büyük Selcuklu,2,14,6.9,376
tt0108914,San guo yan yi,5,43,7.4,377
tt0090411,Crossings,1,19,7.1,378
tt0421092,BattleField Detectives,3,85,7.6,379
tt6380170,Riphagen,1,96,7.6,380
tt21961044,Inside Japan's War,1,36,7.4,381
tt0080220,From Here to Eternity,1,23,7.2,382
tt1514084,Gladiators of World War II,1,137,7.6,383
tt2614390,Tankies: Tank Heroes of World War II,1,10,6.5,384
tt0074034,Once an Eagle,1,11,6.6,385
tt0129692,Liberty! The American Revolution,1,133,7.6,386
tt5730102,Hell Below,2,104,7.6,387
tt0243078,Mørklægning,1,5,5.2,388
tt16477402,WWII in Color: Road to Victory,1,1348,7.7,389
tt0401984,Speer und er,1,73,7.5,390
tt0081878,It Ain't Half Hot Mum,1,313,7.7,391
tt10181132,Dad's Army: The Lost Episodes,1,197,7.6,392
tt0354333,Secrets of the Dead,20,95,7.6,393
tt0084994,Casablanca,1,62,7.5,394
tt11714890,Auschwitz Untold in Color,1,12,6.5,395
tt12223718,Le temps des ouvriers,1,63,7.5,396
tt6954666,Secrets of the Third Reich,1,37,7.3,397
tt3032920,Geheimnisse des Zweiten Weltkriegs,1,25,7.1,398
tt4360400,Air Warriors,4,31,7.2,399
tt0790798,Twentieth Century Battlefields,1,139,7.6,400
tt1955311,Bomb Girls,1,516,7.7,401
tt1365156,Our War,1,6,5.0,402
tt0092411,Napoleon and Josephine: A Love Story,1,41,7.3,403
tt1016144,Voor koningin en vaderland,1,38,7.3,404
tt1329539,1066: The Battle for Middle Earth,1,46,7.4,405
tt5969822,Long Shadow,1,31,7.2,406
tt7962956,Al Helmeya Nights,5,12,6.3,407
tt4360400,Air Warriors,1,49,7.4,408
tt2959778,War and Military Collection,1,34,7.2,409
tt4964258,La case du siècle,1,17,6.7,410
tt0108956,World War II: When Lions Roared,1,16,6.6,411
tt0479620,The Last Armoured Train,1,20,6.8,412
tt1524954,Battlefields,1,24,7.0,413
tt0159164,A Family at War,1,164,7.6,414
tt0354333,Secrets of the Dead,4,113,7.5,415
tt0173675,Bitva za Moskvu,1,51,7.3,416
tt8913356,Frontkjempere,1,14,6.4,417
tt10694348,Nestali,1,127,7.6,418
