tconst,primaryTitle,seasonNumber,numVotes,averageRating,ranking
tt0363307,America's Next Top Model,8,554,6.3,2206
tt0364782,The Apprentice,9,393,6.1,2207
tt0278191,Fear Factor,3,888,6.5,2208
tt0362339,Deutschland sucht den Superstar,11,77,2.6,2209
tt0257295,Big Brother: UK,19,300,5.8,2210
tt0348894,The Bachelorette,4,135,4.4,2211
tt15251764,Too Hot to Handle: Latino,1,140,4.5,2212
tt0313038,The Bachelor,11,134,4.3,2213
tt0278191,Fear Factor,4,866,6.5,2214
tt0313038,The Bachelor,5,113,3.9,2215
tt14825858,FBoy Island,1,357,5.9,2216
tt4770018,Love Island,6,560,6.3,2217
tt0348894,The Bachelorette,11,292,5.7,2218
tt9196244,Flinch,1,280,5.6,2219
tt1134766,Das Supertalent,2,68,1.8,2220
tt0778564,Planet Voice,,135,4.3,2221
tt0348894,The Bachelorette,15,561,6.2,2222
tt0257295,Big Brother: UK,9,152,4.5,2223
tt0250875,Kaun Banega Crorepati?,6,615,6.3,2224
tt0313038,The Bachelor,15,172,4.7,2225
tt0348894,The Bachelorette,5,157,4.5,2226
tt3279494,@midnight,2,1064,6.5,2227
tt0399977,Ich bin ein Star - Holt mich hier raus!,3,310,5.7,2228
tt8819906,Love Island,1,638,6.3,2229
tt0348894,The Bachelorette,13,280,5.5,2230
tt18314214,Is It Cake?,1,932,6.4,2231
tt0363307,America's Next Top Model,5,547,6.2,2232
tt0399977,Ich bin ein Star - Holt mich hier raus!,4,272,5.4,2233
tt0313038,The Bachelor,6,127,3.8,2234
tt0313038,The Bachelor,4,126,3.8,2235
tt5969074,Naked Attraction,2,441,6.0,2236
tt0399977,Ich bin ein Star - Holt mich hier raus!,6,347,5.7,2237
tt14825858,FBoy Island,2,295,5.5,2238
tt0313038,The Bachelor,13,195,4.8,2239
tt1292967,Paris Hilton's My New BFF,1,130,3.7,2240
tt0313038,The Bachelor,2,136,3.7,2241
tt26453283,Drag Race Belgique,1,813,6.3,2242
tt15431326,Harry Potter: Hogwarts Tournament of Houses,1,392,5.7,2243
tt0103363,The Big Breakfast,,1325,6.5,2244
tt0399977,Ich bin ein Star - Holt mich hier raus!,7,439,5.8,2245
tt4770018,Love Island,5,1238,6.5,2246
tt0257295,Big Brother: UK,1,512,5.9,2247
tt0313038,The Bachelor,24,405,5.7,2248
tt0281521,Weakest Link,2,311,5.4,2249
tt0364782,The Apprentice,10,317,5.4,2250
tt0313038,The Bachelor,14,196,4.5,2251
tt0364782,The Apprentice,13,516,5.9,2252
tt0198147,I'll Bet,,78,1.0,2253
tt12370124,Floor Is Lava,1,1151,6.4,2254
