tconst,primaryTitle,seasonNumber,numVotes,averageRating,ranking
tt1718438,Mad,4,471,4.6,7958
tt15470216,Fairview,1,251,2.3,7959
tt0101188,Rugrats,6,2551,6.7,7960
tt0304999,Barbapapa,1,819,5.7,7961
tt0131613,Teenage Mutant Ninja Turtles,4,4978,7.0,7962
tt0235918,The Fairly OddParents,5,2916,6.8,7963
tt0184761,My Little Pony,1,922,5.8,7964
tt0434665,Bleach,5,2893,6.8,7965
tt0088515,Ewoks,1,1235,6.2,7966
tt0283710,Belle and Sebastian,1,894,5.8,7967
tt5957358,Freedom Fighters: The Ray,2,689,5.4,7968
tt1490066,Sweet Blue Flowers,1,346,3.5,7969
tt1515996,A Certain Scientific Railgun,1,1932,6.6,7970
tt11650736,The Prince,1,1077,6.0,7971
tt13370404,Redo of Healer,1,2631,6.7,7972
tt0206488,Hulk,1,1108,6.1,7973
tt6601082,Rise of the Teenage Mutant Ninja Turtles,1,6534,7.0,7974
tt9140632,The Great North,3,2179,6.6,7975
tt7741824,The Boss Baby: Back in Business,1,1592,6.4,7976
tt1718438,Mad,1,980,5.9,7977
tt0061300,Speed Racer,1,2258,6.6,7978
tt0081933,The Smurfs,3,2157,6.6,7979
tt0115157,Dexter's Laboratory,4,1329,6.2,7980
tt12578922,SparkShorts,1,22355,7.2,7981
tt0081933,The Smurfs,4,1553,6.3,7982
tt0124257,Slimer! And the Real Ghostbusters,1,361,3.4,7983
tt13884052,The Detective Is Already Dead,1,1602,6.4,7984
tt8235236,Paradise PD,1,5268,7.0,7985
tt0296386,The Wonderful Adventures of Nils,1,1625,6.4,7986
tt0126158,He-Man and the Masters of the Universe,1,8003,7.0,7987
tt1761811,Pound Puppies,2,738,5.3,7988
tt0195546,Beetle Bailey,1,766,5.4,7989
tt2455546,Avengers Assemble,5,1998,6.5,7990
tt0159192,Lupin the 3rd,3,1315,6.1,7991
tt0088515,Ewoks,2,971,5.8,7992
tt5034326,Adam Ruins Everything,2,2939,6.7,7993
tt12104080,Magical Girl Friendship Squad,1,314,2.7,7994
tt0187635,Fantastic Four: The Animated Series,1,1598,6.3,7995
tt1299440,Fanboy & Chum Chum,1,1040,5.8,7996
tt0133295,Maya,2,1564,6.3,7997
tt0203247,Avengers: United They Stand,1,922,5.6,7998
tt0168366,Pokémon,3,8215,7.0,7999
tt3748256,Tales from Radiator Springs,1,1272,6.1,8000
tt0145628,Popeye the Sailor,2,2563,6.6,8001
tt3742982,Akame ga Kill!,,1147,5.9,8002
tt0115218,Iron Man,1,1344,6.1,8003
tt0397306,American Dad!,18,1375,6.1,8004
tt0086815,Thomas & Friends,8,1752,6.3,8005
tt6135682,Spider-Man,1,3136,6.7,8006
tt0133295,Maya,1,1676,6.3,8007
tt0168366,Pokémon,15,2973,6.7,8008
tt0207267,Return to the Planet of the Apes,1,1197,5.9,8009
tt9077562,Hoops,1,1935,6.4,8010
tt1140100,Chowder,2,1379,6.1,8011
tt2230051,High School DxD,,1695,6.3,8012
tt1893088,The Problem Solverz,1,482,4.0,8013
tt0989771,Powerpuff Girls Z,1,569,4.4,8014
tt0182576,Family Guy,11,30284,7.2,8015
tt0115157,Dexter's Laboratory,3,1400,6.1,8016
tt0423621,Brandy & Mr. Whiskers,2,776,5.2,8017
