tconst,primaryTitle,seriesName,seasonNumber,episodeNumber,averageRating,numVotes,ranking
tt8041680,Sip Stop Hooray,All About the Washingtons,1,1,3.9,46,20992
tt3562216,Lena Dunham/The National,Saturday Night Live,39,15,6.0,189,20993
tt0694744,Claire Danes/Mariah Carey,Saturday Night Live,23,6,5.3,93,20994
tt0694964,Malcolm McDowell/Captain Beefheart & The Magic Band,Saturday Night Live,6,2,5.3,93,20994
tt0698760,Snowed In,The Seán Cullen Show,1,6,3.3,38,20996
tt27125947,Ana de Armas/Karol G,Saturday Night Live,48,18,6.1,223,20997
tt0762567,No Way Jim Moves on After That Performance. Right， Simon? Simon?,American Idol,1,3,4.2,52,20998
tt0694777,Britney Spears,Saturday Night Live,25,19,5.8,147,20999
tt0879747,Episode #14.191,The Tonight Show with Jay Leno,14,191,1.9,27,21000
tt0694806,Charlie Sheen/Nelly Furtado,Saturday Night Live,26,9,5.1,82,21001
tt0694841,Eric McCormack/Jay-Z,Saturday Night Live,28,4,4.8,69,21002
tt1308843,Killing Me Softly With His Height,Hannah Montana,3,5,6.0,192,21003
tt0728756,Episode #12.2,The Tonight Show with Jay Leno,12,2,2.5,31,21004
tt1616034,Gabourey Sidibe/MGMT,Saturday Night Live,35,20,5.7,133,21005
tt0762573,Episode Two,American Idol,1,2,4.4,57,21006
tt0694857,Snoop Dogg/Avril Lavigne,Saturday Night Live,29,19,5.1,83,21007
tt0694795,Renée Zellweger/Eve,Saturday Night Live,26,17,5.2,89,21008
tt0763089,The Doors,VH1 Legends,,,4.2,53,21009
tt0694740,David Duchovny/Puff Daddy/Jimmy Page,Saturday Night Live,23,20,5.5,112,21010
tt13066958,Chris Rock/Megan Thee Stallion,Saturday Night Live,46,1,6.4,491,21011
tt26683404,Woody Harrelson/Jack White,Saturday Night Live,48,13,6.2,281,21012
tt0869848,Episode #14.176,The Tonight Show with Jay Leno,14,176,1.8,27,21013
tt0694848,Jessica Simpson and Nick Lachey/G-Unit,Saturday Night Live,29,10,5.0,79,21014
tt1171395,Idol Gives Back,American Idol,7,29,4.7,67,21015
tt0814999,Episode #14.96,The Tonight Show with Jay Leno,14,96,1.9,28,21016
tt0628694,Episode dated 18 May 2005,Late Show with David Letterman,,,1.9,28,21016
tt0820241,Dane Cook/Shaun White/Dr. John,Late Night with Conan O'Brien,13,135,1.9,28,21016
tt0628648,Episode #12.98,Late Show with David Letterman,12,98,2.2,30,21019
tt0694861,Kelly Ripa/Outkast,Saturday Night Live,29,4,4.6,65,21020
tt0908944,Episode #2.11,Video on Trial,2,11,5.3,99,21021
tt2256489,Lindsay Lohan/Jack White,Saturday Night Live,37,16,6.0,205,21022
tt0892641,Jaime Pressly/Corinne Bailey Rae,Saturday Night Live,32,2,5.4,107,21023
tt2768838,Vince Vaughn/Miguel,Saturday Night Live,38,18,5.7,141,21024
tt9064520,Seth Meyers/Paul Simon,Saturday Night Live,44,3,6.2,297,21025
tt0628682,Episode dated 28 April 2005,Late Show with David Letterman,,,2.3,31,21026
tt0728959,Episode #13.56,The Tonight Show with Jay Leno,13,56,2.3,31,21026
tt0694815,The Rock/Andrew W.K.,Saturday Night Live,27,17,5.3,100,21028
tt0937443,Auditions: Minneapolis,American Idol,6,1,3.7,46,21029
tt2409572,A Dream， a Song,Violetta,1,1,5.4,109,21030
tt5705308,Drake,Saturday Night Live,41,20,6.0,210,21031
tt3510026,Jim Parsons/Beck,Saturday Night Live,39,14,6.0,210,21031
tt0694860,Halle Berry/Britney Spears,Saturday Night Live,29,3,5.1,88,21033
tt0868333,Episode dated 28 September 2006,Late Show with David Letterman,,,1.9,29,21034
tt1201940,Episode #16.33,The Tonight Show with Jay Leno,16,33,2.2,31,21035
tt0729040,Episode #13.144,The Tonight Show with Jay Leno,13,144,2.2,31,21035
tt0756927,Steve Carell/Sanaa Lathan/Lewis Taylor,Late Night with Conan O'Brien,13,75,2.7,35,21037
tt0694641,Rosie O'Donnell/James Taylor,Saturday Night Live,19,6,4.8,75,21038
tt0797137,The Unkindest Cuts,American Idol,1,11,3.7,47,21039
tt0729004,Episode #13.108,The Tonight Show with Jay Leno,13,108,1.7,28,21040
tt9859896,In Loving Virtue,Empire,5,11,5.8,165,21041
tt0694834,Bernie Mac/Good Charlotte,Saturday Night Live,28,16,4.6,68,21042
tt0628263,Episode dated 28 August 1997,Late Show with David Letterman,,,2.4,33,21043
tt0698758,Kissing a Nun,The Seán Cullen Show,1,3,2.4,33,21043
tt0888446,Episode #2.3,Video on Trial,2,3,3.3,42,21045
tt0694443,Paul Simon/Randy Newman/Phoebe Snow,Saturday Night Live,1,2,6.2,328,21046
tt2120297,Sarah Palin vs. Lady Gaga,Epic Rap Battles of History,1,4,5.6,137,21047
tt11603558,JJ Watt/Luke Combs,Saturday Night Live,45,12,6.1,269,21048
tt2145095,Charles Barkley/Kelly Clarkson,Saturday Night Live,37,11,5.8,172,21049
tt23016500,Jack Harlow,Saturday Night Live,48,4,6.2,337,21050
tt0935118,The Best of 106 and Park 2006 Top Ten Live 06,106 & Park,,,4.8,79,21051
tt0694894,Cameron Diaz/Green Day,Saturday Night Live,30,16,5.3,109,21052
tt9679636,My Fault Is Past,Empire,5,10,5.8,176,21053
tt0728462,Episode #9.212,The Tonight Show with Jay Leno,9,212,2.1,32,21054
tt1144774,Episode dated 20 November 2007,Total Request Live,,,2.6,36,21055
tt0694823,Billy Bob Thornton/Creed,Saturday Night Live,27,6,4.9,85,21056
tt0694811,Jonny Moseley/Outkast,Saturday Night Live,27,13,4.5,69,21057
tt0628286,Episode dated 11 June 1998,Late Show with David Letterman,,,1.9,31,21058
tt0615733,Episode #3.158,Jimmy Kimmel Live!,3,158,2.4,35,21059
