tconst,primaryTitle,seasonNumber,numVotes,averageRating,ranking
tt15574312,The Patient,1,7765,7.3,3977
tt0806901,Police Call 110,48,1066,6.3,3978
tt12929796,Goedam,1,785,5.8,3979
tt1734537,Marple,3,6444,7.2,3980
tt7520794,Russian Doll,2,7991,7.3,3981
tt8404520,Ares,1,1252,6.4,3982
tt0062568,Hawaii Five-O,2,3506,7.1,3983
tt0452046,Criminal Minds,12,40510,7.4,3984
tt1578873,Pretty Little Liars,7,13285,7.3,3985
tt12879632,The Baby,1,1694,6.7,3986
tt9642938,Unsolved Mysteries,1,8019,7.3,3987
tt8792570,Afflicted,1,325,3.4,3988
tt0255763,The Veil,1,1646,6.6,3989
tt0401916,C.I.D.,1,1782,6.7,3990
tt13197662,Shadow Island Mysteries,1,623,5.3,3991
tt0203259,Law & Order: Special Victims Unit,16,20871,7.3,3992
tt13767550,Queen of Beggars,1,777,5.7,3993
tt0074042,Quincy M.E.,8,1584,6.6,3994
tt13174740,Darrow & Darrow,1,2488,6.9,3995
tt18831118,Obsession,1,992,6.0,3996
tt0123816,Earth: Final Conflict,5,844,5.8,3997
tt1466074,Columbo,5,14398,7.3,3998
tt12916790,Singer,1,333,3.2,3999
tt8303474,Utopia,1,3835,7.0,4000
tt11640018,La Brea,2,2816,6.9,4001
tt15346794,Awake,1,647,5.2,4002
tt11460508,The Suspicions of Mr Whicher,1,5442,7.1,4003
tt2201227,Stay Close,1,4582,7.1,4004
tt15074312,Maigret,2,7933,7.2,4005
tt9686194,War of the Worlds,2,2679,6.9,4006
tt1898069,American Gods,3,8579,7.2,4007
tt7845932,Baltic Crimes,1,1198,6.2,4008
tt8762206,Creepshow,2,3668,7.0,4009
tt9073958,White Lines,1,4079,7.0,4010
tt8762206,Creepshow,,1434,6.4,4011
tt0111987,Goosebumps,1,16940,7.3,4012
tt0062568,Hawaii Five-O,12,1086,6.0,4013
tt8425404,The Bay,3,1470,6.4,4014
tt1837492,13 Reasons Why,2,43974,7.4,4015
tt8369840,Another Life,2,3909,7.0,4016
tt0088476,Alfred Hitchcock Presents,2,1308,6.2,4017
tt12313914,Ju-on: Origins,1,2091,6.6,4018
