tconst,primaryTitle,seriesName,seasonNumber,episodeNumber,averageRating,numVotes,ranking
tt0579530,Jaynestown,Firefly,1,4,8.7,5000,133
tt4625856,The Stray,Westworld,1,3,8.2,16358,134
tt5943926,A Woman's Place,The Handmaid's Tale,1,6,8.7,4985,135
tt0708447,Space Seed,Star Trek: The Original Series,1,22,8.7,4977,136
tt1589021,Flesh and Stone,Doctor Who,5,5,8.5,6852,137
tt8241368,Could It Be... Satan?,American Horror Story,8,4,8.8,4341,138
tt3986348,Bodyguard of Lies,The 100,2,14,8.7,4926,139
tt3986344,Blood Must Have Blood: Part 1,The 100,2,15,8.7,4843,140
tt7435248,First Blood,The Handmaid's Tale,2,6,8.8,4247,141
tt6665326,It Reaches Out,The Expanse,3,8,9.0,3406,142
tt0708696,Darmok,Star Trek: The Next Generation,5,2,8.7,4778,143
tt0708687,"Chain Of Command, Part II",Star Trek: The Next Generation,6,11,8.9,3745,144
tt5931652,Late,The Handmaid's Tale,1,3,8.6,5496,145
tt3687744,Orphans,American Horror Story,4,10,8.7,4743,146
tt0708732,I Borg,Star Trek: The Next Generation,5,23,8.8,4020,147
tt0708782,Tapestry,Star Trek: The Next Generation,6,15,8.8,4016,148
tt6243294,Journey into Night,Westworld,2,1,8.2,13443,149
tt3834042,Dark Water,Doctor Who,8,11,8.5,6123,150
tt1634617,Over There: Part 2,Fringe,2,23,9.2,2709,151
tt8665838,Saeculum,The Expanse,4,9,9.1,2937,152
tt2089049,Fifteen Million Merits,Black Mirror,1,2,8.0,57689,153
tt1400652,There's More Than One of Everything,Fringe,1,20,9.1,2927,154
tt5943932,The Bridge,The Handmaid's Tale,1,9,8.7,4453,155
tt5031232,Happy F*cking New Year.,Sense8,2,1,8.6,5098,156
tt2986512,The Time of the Doctor,Doctor Who,8,0,8.4,7234,157
tt4549106,The Good Man,Fear the Walking Dead,1,6,8.4,7215,158
tt8755678,Fresh Blood,See,1,3,8.6,5016,159
tt2542420,White Bear,Black Mirror,2,2,8.0,49370,160
tt4701538,Face the Raven,Doctor Who,9,10,8.5,5883,161
tt2290780,Be Right Back,Black Mirror,2,1,8.0,48985,162
