tconst,primaryTitle,seasonNumber,numVotes,averageRating,ranking
tt20723374,Tales of the Jedi,1,27133,8.2,228
tt5626028,My Hero Academia,2,33551,8.2,229
tt4189022,Ash vs Evil Dead,2,21139,8.4,230
tt13409432,Ranking of Kings,1,14037,8.7,231
tt1305826,Adventure Time,10,18553,8.4,232
tt3061046,Steven Universe,4,28726,8.2,233
tt1305826,Adventure Time,6,60070,8.0,234
tt2930604,Star Wars: Rebels,3,43756,8.1,235
tt13706018,Spy x Family,1,29739,8.2,236
tt10160804,Hawkeye,1,69412,7.9,237
tt10332508,Primal,1,12172,8.8,238
tt0285331,24,7,26748,8.2,239
tt6077448,Sacred Games,1,17044,8.5,240
tt0162065,Angel,1,51389,8.0,241
tt5114356,Legion,2,23152,8.3,242
tt7658402,Harley Quinn,2,16777,8.5,243
tt9208876,The Falcon and the Winter Soldier,1,96208,7.9,244
tt0285331,24,8,26646,8.2,245
tt1567432,Teen Wolf,2,17039,8.5,246
tt2364582,Agents of S.H.I.E.L.D.,6,25108,8.2,247
tt1489428,Justified,3,17233,8.4,248
tt4189022,Ash vs Evil Dead,3,17124,8.4,249
tt0988818,Gintama,5,7488,9.3,250
tt0059968,Batman,3,7999,7.2,6910
tt0061300,Speed Racer,1,2258,6.6,6911
tt0115218,Iron Man,1,1344,6.1,6912
tt0168366,Pokémon,11,4091,7.0,6913
tt0220008,RoboCop: Prime Directives,1,778,5.1,6914
tt13370404,Redo of Healer,1,2631,6.7,6915
tt0185103,WWE Raw,2,1103,5.8,6916
tt0185130,WCW Monday Nitro,1,1624,6.3,6917
tt2455546,Avengers Assemble,5,1998,6.5,6918
tt0434665,Bleach,5,2892,6.8,6919
tt0283203,Mutant X,1,1363,6.1,6920
tt0395843,CSI: NY,1,7881,7.2,6921
tt0098798,The Flash,1,5099,7.1,6922
tt0074074,Wonder Woman,2,3815,6.9,6923
tt1697033,True Justice,2,1006,5.6,6924
tt0078579,Buck Rogers in the 25th Century,2,1987,6.5,6925
tt13696452,Money Heist: Korea - Joint Economic Area,1,2487,6.7,6926
tt0367369,MegaMan: NT Warrior,1,393,2.6,6927
tt2230051,High School DxD,,1695,6.3,6928
tt0112230,Xena: Warrior Princess,5,10605,7.2,6929
tt0213327,Andromeda,4,3581,6.9,6930
tt9184982,Tribes of Europa,1,3801,6.9,6931
tt0112178,Star Trek: Voyager,6,46837,7.4,6932
tt0227972,WWE Smackdown!,22,1665,6.2,6933
tt9073722,Marvel Rising: Initiation,1,664,4.5,6934
tt0098763,Captain Planet and the Planeteers,1,1185,5.7,6935
tt0098763,Captain Planet and the Planeteers,2,852,5.1,6936
tt8013750,Violence Jack,1,1002,5.4,6937
tt2339608,Karadayi,1,1330,5.9,6938
tt0092455,Star Trek: The Next Generation,7,75776,7.4,6939
tt0106126,SeaQuest 2032,2,2244,6.5,6940
tt2339608,Karadayi,2,1093,5.5,6941
tt0185103,WWE Raw,4,1386,5.9,6942
tt6135682,Spider-Man,1,3110,6.7,6943
tt11833388,Danger Force,1,1839,6.3,6944
tt9059594,Star Trek: Short Treks,2,3880,6.9,6945
tt0197911,Spider-Woman,1,1185,5.6,6946
tt0168366,Pokémon,15,2973,6.7,6947
tt0213327,Andromeda,3,3778,6.8,6948
tt0126158,He-Man and the Masters of the Universe,2,5602,7.0,6949
tt0185103,WWE Raw,27,1893,6.3,6950
tt13457822,Welcome to Eden,1,1935,6.3,6951
tt0131613,Teenage Mutant Ninja Turtles,4,4978,7.0,6952
tt0313043,CSI: Miami,5,7939,7.1,6953
tt7833530,The Adventures of Kid Danger,1,573,3.6,6954
tt1181917,The Suite Life on Deck,1,3352,6.8,6955
tt5363918,Disenchantment,1,18627,7.3,6956
tt5197820,Van Helsing,3,4054,6.9,6957
tt8690776,Sky Rojo,1,3218,6.7,6958
tt8336340,Star Wars Resistance,,1351,5.8,6959
tt3596174,Henry Danger,1,2797,6.6,6960
tt0313043,CSI: Miami,3,8524,7.1,6961
tt0213327,Andromeda,5,3070,6.7,6962
tt0076984,Battlestar Galactica,1,8609,7.1,6963
tt0866432,Painkiller Jane,1,1600,6.0,6964
tt6045840,Black Lightning,4,3857,6.8,6965
tt5345490,24: Legacy,1,7039,7.1,6966
tt0088510,Star Wars: Droids,1,1699,6.0,6967
tt8235236,Paradise PD,3,3031,6.6,6968
tt8235236,Paradise PD,1,5268,7.0,6969
tt4859164,The Loud House,6,1660,6.0,6970
tt0084967,The A-Team,5,3398,6.7,6971
tt5197820,Van Helsing,5,2512,6.5,6972
tt0168366,Pokémon,17,4145,6.8,6973
tt0077031,The Incredible Hulk,1,5422,7.0,6974
tt0185103,WWE Raw,1,1997,6.2,6975
tt0434665,Bleach,13,4052,6.8,6976
tt10478054,The Lost Symbol,1,4284,6.8,6977
tt0959086,Flash Gordon: A Modern Space Opera,1,1571,5.9,6978
tt6601082,Rise of the Teenage Mutant Ninja Turtles,1,6534,7.0,6979
tt1890725,Blood-C,1,905,4.7,6980
tt0434665,Bleach,9,2704,6.5,6981
tt0084967,The A-Team,4,6062,7.0,6982
tt0084967,The A-Team,2,7419,7.1,6983
tt0121220,Dragon Ball Z,1,367449,7.4,6984
tt0214341,Dragon Ball Z,11,19985,7.3,6985
tt1661629,Perman,1,1069,5.1,6986
tt5197820,Van Helsing,1,7319,7.1,6987
tt0185103,WWE Raw,28,1676,5.9,6988
tt0076983,Battle of the Planets,1,1396,5.6,6989
tt0880557,Bionic Woman,1,2126,6.2,6990
tt0083437,Knight Rider,4,4721,6.9,6991
tt15561916,Escape,1,2650,6.4,6992
tt13622982,Star Wars: Visions,2,13627,7.2,6993
tt8755226,Daybreak,1,6075,7.0,6994
tt0126171,She-Ra: Princess of Power,1,3497,6.7,6995
tt0274298,Witchblade,1,1315,5.4,6996
tt0076975,The Amazing Spider-Man,1,1562,5.7,6997
tt0106126,SeaQuest 2032,1,4503,6.8,6998
tt0096542,Baywatch,10,1778,5.9,6999
tt0088563,MASK,1,1871,6.0,7000
tt0057765,The Man from U.N.C.L.E.,3,2319,6.3,7001
tt11242246,The Equalizer,1,5328,6.9,7002
tt6148376,Ben 10,4,971,4.6,7003
tt1462059,Falling Skies,1,9573,7.1,7004
tt0168366,Pokémon,5,8795,7.1,7005
tt10207090,Pandora,1,2263,6.2,7006
tt0185103,WWE Raw,29,1506,5.6,7007
tt0313043,CSI: Miami,4,8609,7.1,7008
tt1069207,Jack Hunter and the Lost Treasure of Ugarit,1,1281,5.3,7009
tt0106145,Star Trek: Deep Space Nine,2,53910,7.3,7010
tt1492179,Strike Back,6,3597,6.6,7011
tt0086822,V,1,4283,6.7,7012
tt13173144,Resident Evil: Infinite Darkness,1,3308,6.6,7013
tt7573024,Creeped Out,1,2975,6.5,7014
tt0126158,He-Man and the Masters of the Universe,1,8003,7.0,7015
tt0458290,Star Wars: The Clone Wars,1,84717,7.4,7016
tt13064902,FUBAR,1,6524,7.0,7017
tt0111999,Hercules: The Legendary Journeys,1,5611,6.9,7018
tt0168366,Pokémon,3,8215,7.0,7019
tt0085033,Inspector Gadget,1,5119,6.8,7020
tt0083437,Knight Rider,2,5839,6.9,7021
tt1409055,Dragon Ball Z Kai,1,117373,7.4,7022
tt4364202,Criminal Minds: Beyond Borders,1,3521,6.6,7023
tt0313043,CSI: Miami,1,12315,7.1,7024
tt3843168,Z Nation,1,13226,7.2,7025
tt5774002,Jupiter's Legacy,1,11106,7.1,7026
tt13624900,Naomi,1,2841,6.3,7027
tt0084967,The A-Team,3,6997,7.0,7028
tt0214341,Dragon Ball Z,15,29751,7.3,7029
tt2771780,Teen Titans Go!,6,2377,6.1,7030
tt7587890,The Rookie,4,16434,7.2,7031
tt0069637,Star Trek: The Animated Series,2,3836,6.5,7032
tt3909224,The Seven Deadly Sins,4,8154,7.0,7033
tt9520396,Vuslat,1,982,4.0,7034
tt0078579,Buck Rogers in the 25th Century,1,5207,6.7,7035
tt0096542,Baywatch,11,1808,5.5,7036
tt0096542,Baywatch,8,2167,5.8,7037
tt5180504,The Witcher,3,4108,6.6,7038
tt6874502,Unikitty!,1,2224,5.9,7039
tt18076310,The Rookie: Feds,1,4625,6.6,7040
tt0313043,CSI: Miami,2,10576,7.1,7041
tt14810626,The Bad Penny,1,2179,5.8,7042
tt0168366,Pokémon,14,3480,6.4,7043
tt8042500,Y: The Last Man,1,5998,6.8,7044
tt0096542,Baywatch,9,2076,5.7,7045
tt0168366,Pokémon,4,8100,6.9,7046
tt16418896,Gotham Knights,1,7830,6.9,7047
tt1697033,True Justice,1,1744,5.3,7048
tt8336340,Star Wars Resistance,2,6058,6.8,7049
tt15438246,Kaleidoscope,1,9789,7.0,7050
tt0083467,The Powers of Matthew Star,1,988,3.7,7051
tt6779076,Star Wars: Forces of Destiny,2,3191,6.2,7052
tt0060036,The Time Tunnel,1,5723,6.7,7053
tt0096542,Baywatch,7,2416,5.8,7054
tt0244365,Star Trek: Enterprise,1,46386,7.3,7055
tt12580982,National Treasure: Edge of History,1,5322,6.7,7056
tt15012366,The Empire,1,2592,5.9,7057
tt0111999,Hercules: The Legendary Journeys,3,7220,6.8,7058
tt0111999,Hercules: The Legendary Journeys,5,6956,6.8,7059
tt6473300,Mirzapur,2,28338,7.2,7060
tt1305826,Adventure Time,,8865,6.9,7061
tt13557628,Gando,1,710,1.8,7062
tt7631058,The Lord of the Rings: The Rings of Power,1,271473,7.3,7063
tt0112178,Star Trek: Voyager,3,47682,7.3,7064
tt0083437,Knight Rider,1,9673,7.0,7065
tt3180954,Es-Es,1,636,1.1,7066
tt6849940,ReBoot: The Guardian Code,2,1340,4.4,7067
tt1399045,MacGyver,1,16183,7.1,7068
tt0274298,Witchblade,2,1181,3.9,7069
tt0096542,Baywatch,6,2745,5.8,7070
tt9794044,Citadel,1,8623,6.9,7071
tt4859164,The Loud House,4,4950,6.5,7072
tt0111999,Hercules: The Legendary Journeys,4,7139,6.7,7073
tt9520396,Vuslat,2,889,2.4,7074
tt0096542,Baywatch,5,2837,5.8,7075
tt0434665,Bleach,4,5203,6.5,7076
tt8712204,Batwoman,3,6967,6.7,7077
tt2771780,Teen Titans Go!,5,3475,6.0,7078
tt5296406,Designated Survivor,2,22003,7.1,7079
tt4718304,The Powerpuff Girls,3,1200,3.5,7080
tt6110648,The Purge,1,8602,6.8,7081
tt6148376,Ben 10,2,1521,4.3,7082
tt8923854,Black Summer,1,11681,6.9,7083
tt0111999,Hercules: The Legendary Journeys,2,8360,6.8,7084
tt0096542,Baywatch,4,3142,5.8,7085
tt6779076,Star Wars: Forces of Destiny,1,4398,6.2,7086
tt13623148,I Am Groot,1,15337,7.0,7087
tt6148376,Ben 10,3,1343,3.5,7088
tt0096542,Baywatch,1,4929,6.3,7089
tt9139220,Dracula,1,16610,7.0,7090
tt5164196,Lethal Weapon,3,10709,6.8,7091
tt6045840,Black Lightning,2,9479,6.8,7092
tt0115319,Power Rangers Zeo,1,14462,6.9,7093
tt0096542,Baywatch,3,3714,5.8,7094
tt7161862,Stargate Origins,1,2608,5.1,7095
tt0096542,Baywatch,2,3935,5.8,7096
tt14923244,The Winchesters,1,13148,6.9,7097
tt10826054,Masters of the Universe: Revelation,1,8553,6.6,7098
tt0388629,One Piece,,3573,5.6,7099
tt0112178,Star Trek: Voyager,1,32257,7.1,7100
tt6849940,ReBoot: The Guardian Code,1,1988,4.2,7101
tt1267295,Cowboy Bebop,1,13787,6.8,7102
tt4718304,The Powerpuff Girls,2,1737,3.6,7103
tt9073722,Marvel Rising: Initiation,2,3051,5.2,7104
tt2934286,Halo,1,43248,7.1,7105
tt7587890,The Rookie,3,16433,6.9,7106
tt0105946,Babylon 5,1,27297,7.0,7107
tt3107288,The Flash,8,23615,7.0,7108
tt6156584,Snowpiercer,3,8641,6.5,7109
tt0112178,Star Trek: Voyager,2,49946,7.1,7110
tt0069637,Star Trek: The Animated Series,1,12142,6.7,7111
tt2771780,Teen Titans Go!,4,5503,5.9,7112
tt2392143,Motorcity,1,2552,4.2,7113
tt16350094,The Boys Presents: Diabolical,1,15692,6.7,7114
tt6148376,Ben 10,1,2497,4.0,7115
tt5103758,Troy: Fall of a City,1,3872,5.1,7116
tt13622982,Star Wars: Visions,1,42432,7.1,7117
tt0118436,Power Rangers Turbo,1,12182,6.6,7118
tt0139774,Dragon Ball GT,1,22260,6.9,7119
tt0106064,Mighty Morphin Power Rangers,2,23388,6.9,7120
tt5165368,Amazing Stories,1,8030,6.2,7121
tt9353248,Star Wars Galaxy of Adventures,1,2969,4.4,7122
tt4016454,Supergirl,6,19249,6.8,7123
tt0106145,Star Trek: Deep Space Nine,1,46151,7.0,7124
tt8336340,Star Wars Resistance,1,10147,6.3,7125
tt13557628,Gando,2,2202,3.1,7126
tt0106064,Mighty Morphin Power Rangers,1,31196,6.9,7127
tt10278918,Willow,1,23390,6.8,7128
tt2771780,Teen Titans Go!,3,7797,5.8,7129
tt4718304,The Powerpuff Girls,1,3538,4.1,7130
tt9561862,Love， Death & Robots,2,89004,7.1,7131
tt0106064,Mighty Morphin Power Rangers,3,18510,6.6,7132
tt10857164,Ms. Marvel,1,54907,7.0,7133
tt2261227,Altered Carbon,2,21655,6.6,7134
tt4154858,Inhumans,1,10543,6.1,7135
tt7668518,The Protector,2,11308,6.1,7136
tt4859164,The Loud House,5,5391,4.9,7137
tt8788458,The Promised Neverland,2,14345,6.3,7138
tt1409055,Dragon Ball Z Kai,2,40344,6.8,7139
tt0092455,Star Trek: The Next Generation,2,78847,7.0,7140
tt8435344,ThunderCats Roar,1,2968,2.9,7141
tt2771780,Teen Titans Go!,2,8319,5.5,7142
tt3107288,The Flash,9,17097,6.3,7143
tt12785720,The Witcher: Blood Origin,1,8604,5.5,7144
tt8806524,Star Trek: Picard,2,35358,6.7,7145
tt3107288,The Flash,7,31144,6.6,7146
tt0060028,Star Trek,3,71532,6.9,7147
tt2771780,Teen Titans Go!,1,11919,5.8,7148
tt13635348,High Guardian Spice,1,2984,1.6,7149
tt5171438,Star Trek: Discovery,3,45725,6.7,7150
tt8712204,Batwoman,2,16947,6.1,7151
tt0092455,Star Trek: The Next Generation,1,95658,6.8,7152
tt21194980,Golden Bull,1,4092,1.2,7153
tt7016936,Killing Eve,4,18763,5.5,7154
tt9660182,Resident Evil,1,13536,5.0,7155
tt8712204,Batwoman,1,39116,6.2,7156
tt5171438,Star Trek: Discovery,4,29376,5.7,7157
tt10857160,She-Hulk: Attorney at Law,1,133702,6.1,7158
tt0944947,Game of Thrones,8,1108177,6.2,7159
